product_id,product_description,cod_agencia_id,cod_ruta_id,date,last_8wk_avg_sales_units,last_8wk_avg_return_units,Units,Forecast_creation_date
1806,BIRI BIRI 2P 80G MLA_32497,7,75,2019-03-06,7,0,5.32867076466608,2019-02-13
1806,BIRI BIRI 2P 80G MLA_32497,7,75,2019-02-27,7,0,5.1732994006172,2019-02-13
1806,BIRI BIRI 2P 80G MLA_32497,7,75,2019-02-20,7,0,5.01977999429116,2019-02-13
1806,BIRI BIRI 2P 80G MLA_32497,7,75,2019-02-26,18.875,-0.375,13.9494323123785,2019-02-13
1806,BIRI BIRI 2P 80G MLA_32497,7,75,2019-02-19,18.875,-0.375,13.5354781988922,2019-02-13
1806,BIRI BIRI 2P 80G MLA_32497,7,75,2019-03-05,18.875,-0.375,14.3683800975817,2019-02-13
